date,symbol,name,open,high,low,close,adj_close,volume,return_1d,return_7d,return_30d,log_return_1d,sma_7,sma_30,sma_90,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper,bb_lower,bb_width,atr_14,volatility_30d,hl_range_pct,volume_sma_7,close_btc_ratio,feargreed_value,feargreed_class,mkt_sp500,mkt_nasdaq,mkt_gold,mkt_oil,mkt_vix,mkt_us10y,mkt_dxy,btc_hashrate_thps,btc_difficulty,btc_n_transactions,btc_active_addresses,btc_est_tx_volume_usd,btc_miner_revenue_usd,btc_tx_fees_usd,btc_circulating_supply,year,month,day_of_week,is_weekend
2017-12-27,ADA,Cardano,0.42710701,0.43082699,0.40109801,0.41417599,0.41417599,82067504,-0.03334933,-0.14805075,7.18642872,-0.0339181,0.42115157,0.26006807,,0.39566194,0.31220469,71.22709715,0.08345726,0.08837612,-0.00491887,0.32952445,0.64823506,0.01081384,1.93436702,0.09790178,0.24170278,7.17786153,109899114.28571428,2.615e-05,,,2682.62011719,6939.33984375,1287.0,59.63999939,10.47000027,2.41400003,93.02999878,14525562.2020035,1873105475221.0,307642.0,749192.0,4777859401.98801,43901419.4766467,12506704.1391592,16766712.5,2017,12,2,0
2017-12-28,ADA,Cardano,0.41202,0.41893399,0.36788699,0.40770099,0.40770099,82263800,-0.01563345,-0.14680312,2.40477165,-0.01575695,0.41113014,0.26966663,,0.3975141,0.31927849,64.92499278,0.07823562,0.08634802,-0.00811241,0.34413625,0.64797422,0.04029828,1.76580046,0.09376871,0.19023494,12.52069509,98375942.85714287,2.791e-05,,,2687.54003906,6950.16015625,1294.09997559,59.84000015,10.18000031,2.43199992,92.59999847,13873774.1544777,1873105475221.0,305053.0,741489.0,3590765167.42598,37806663.7832782,11228111.8367905,16768575.0,2017,12,3,0
2017-12-29,ADA,Cardano,0.41045699,0.55687898,0.403945,0.52929902,0.52929902,266403008,0.29825298,0.30000987,4.89958566,0.2610195,0.42858,0.28431933,,0.41778871,0.33483556,74.16087987,0.08295314,0.08566905,-0.0027159,0.36462075,0.65984187,0.06939963,1.61933251,0.10085535,0.18376441,28.89368372,114865945.14285713,3.611e-05,,,2673.61010742,6903.39013672,1306.30004883,60.41999817,11.03999996,2.40499997,92.12000275,15363575.4059653,1873105475221.0,353824.0,838926.0,3675013582.32083,41872625.551997,11519201.2284322,16770637.5,2017,12,4,0
2017-12-30,ADA,Cardano,0.52831602,0.777385,0.47155601,0.63924301,0.63924301,645155968,0.20771621,0.54396452,4.33222394,0.18873115,0.46075372,0.30163133,,0.4518586,0.35738426,70.49260149,0.09447434,0.0874301,0.00704423,0.39106885,0.68512481,0.0970129,1.50385772,0.10534606,0.1802818,47.84236751,194336083.42857143,4.935e-05,,,2673.61010742,6903.39013672,1306.30004883,60.41999817,11.03999996,2.40499997,92.12000275,13687548.9980418,1873105475221.0,344407.0,815100.0,3922944907.4099,34517255.3487837,10337002.5734554,16772475.0,2017,12,5,1
2017-12-31,ADA,Cardano,0.64258099,0.75444603,0.64229703,0.71969497,0.71969497,305947008,0.12585506,0.84523445,4.47913189,0.1185428,0.50784885,0.32124277,,0.49306419,0.38422209,68.9808486,0.1088421,0.0917125,0.0171296,0.42098445,0.72119248,0.12077642,1.42621911,0.09826028,0.18053483,15.5828517,228418184.0,5.084e-05,,,2673.61010742,6903.39013672,1306.30004883,60.41999817,11.03999996,2.40499997,92.12000275,15177350.2495293,1873105475221.0,290422.0,678713.0,3132315786.3276997,34803527.1470655,7307039.10502047,16774512.5,2017,12,6,1
2018-01-01,ADA,Cardano,0.71884698,0.73005098,0.67194098,0.72865701,0.72865701,150186000,0.01245255,0.75005225,4.50548941,0.01237565,0.55246228,0.34111963,,0.52930924,0.40973579,69.19444056,0.11957345,0.09728469,0.02228876,0.45072275,0.74901456,0.15243094,1.32361552,0.09819006,0.18049193,7.97494543,232417041.14285713,5.335e-05,,,2673.61010742,6903.39013672,1306.30004883,60.41999817,11.03999996,2.40499997,92.12000275,14975580.9596883,1922580604979.83,241757.0,593283.0,2493070308.63371,32858099.4405417,6333640.74595254,16776462.5,2018,1,0,0
2018-01-02,ADA,Cardano,0.72467601,0.79464602,0.69785601,0.78258699,0.78258699,289712000,0.07401285,0.82648986,4.93737051,0.07140196,0.60305114,0.3628123,,0.56827505,0.4373544,71.33091138,0.13092065,0.10401188,0.02690877,0.48313805,0.7775166,0.1887595,1.21861052,0.09878178,0.18013845,12.36795611,260247898.28571427,5.223e-05,,,2695.81005859,7006.89990234,1313.69995117,60.36999893,9.77000046,2.46499991,91.84999847,16415540.6673506,1931136454487.0,340980.0,850802.0,3339191213.7855,39946758.985841,9290166.31953244,16778600.0,2018,1,1,0
2018-01-03,ADA,Cardano,0.77968103,1.08566999,0.77857798,1.07966006,1.07966006,657398016,0.37960389,1.60676643,6.94627291,0.32179642,0.69812029,0.39427197,,0.64694967,0.4849326,85.28443996,0.16201707,0.11561292,0.04640415,0.5250834,0.90164086,0.14852594,1.43427675,0.1141395,0.18627358,28.44339834,342437971.4285714,7.103e-05,,,2713.06005859,7065.52978516,1316.19995117,61.63000107,9.14999962,2.44700003,92.16000366,15071578.2735325,1931136454487.0,395963.0,937531.0,2887037503.50884,41037010.8705439,11324841.6128776,16780562.5,2018,1,2,0
2018-01-04,ADA,Cardano,1.09403002,1.32720995,1.03764999,1.11412001,1.11412001,593430016,0.03191741,1.73268902,7.73901848,0.03141863,0.79903729,0.4271597,,0.71882203,0.53153907,86.68546139,0.18728296,0.12994693,0.05733603,0.57011605,1.00122949,0.13900262,1.51237079,0.13003007,0.18473918,25.99001532,415461716.57142854,7.142e-05,,,2723.98999023,7077.91015625,1319.40002441,62.00999832,9.22000027,2.45300007,91.84999847,16127548.7258182,1931136454487.0,425008.0,1054712.0,3959988059.41157,42724771.8663199,11552478.5891142,16782662.5,2018,1,3,0
2018-01-05,ADA,Cardano,1.17114997,1.25241995,0.903503,0.99955899,0.99955899,508100000,-0.10282646,0.88845803,7.48241224,-0.10850597,0.86621729,0.45655037,,0.76201233,0.56620721,82.51224937,0.19580512,0.14311857,0.05268655,0.59986075,1.0637531,0.13596841,1.54666676,0.14171463,0.18565683,34.90708933,449989858.28571427,5.735e-05,,,2743.14990234,7136.56005859,1320.30004883,61.43999863,9.22000027,2.47600007,91.94999695,13727615.8797143,1931136454487.0,342707.0,888403.0,4736424942.20902,39205380.0155258,11059353.333874,16784450.0,2018,1,4,0
2018-01-06,ADA,Cardano,0.99699998,1.05401003,0.92918301,1.02715003,1.02715003,297615008,0.02760322,0.60682248,8.73592668,0.02722912,0.92163258,0.487272,,0.80280274,0.60035112,82.90101741,0.20245162,0.15498518,0.04746644,0.62556771,1.12482986,0.12630556,1.59618902,0.14650221,0.18268273,12.15275501,400341149.71428573,5.86e-05,,,2743.14990234,7136.56005859,1320.30004883,61.43999863,9.22000027,2.47600007,91.94999695,16127548.7258182,1931136454487.0,358847.0,889099.0,3788672792.27674,46563789.9760972,11572011.1365599,16786550.0,2018,1,5,1
2018-01-07,ADA,Cardano,1.02415001,1.04395998,0.991391,1.00852001,1.00852001,226067008,-0.01813759,0.4013159,7.73442173,-0.01830409,0.9628933,0.5170405,,0.83445155,0.63058586,83.38138137,0.2038657,0.16476128,0.03910442,0.65008381,1.17465907,0.12550854,1.61386965,0.14528414,0.18346132,5.21248679,388929721.14285713,6.121e-05,,,2743.14990234,7136.56005859,1320.30004883,61.43999863,9.22000027,2.47600007,91.94999695,15551564.8427532,1931136454487.0,368187.0,910005.0,4861207106.84358,44912742.3337695,11362529.6274721,16788575.0,2018,1,6,1
2018-01-08,ADA,Cardano,0.99932897,0.99932897,0.764328,0.89900202,0.89900202,264460992,-0.10859278,0.23377941,6.51617377,-0.11495392,0.9872283,0.54302027,,0.84438239,0.65046854,73.90283863,0.19391386,0.1705918,0.02332206,0.66847026,1.20122561,0.1357149,1.59395381,0.15723406,0.18652968,26.14020479,405254720.0,5.926e-05,,,2747.70996094,7157.39013672,1318.59997559,61.72999954,9.52000046,2.48000002,92.33000183,15935554.0981299,1931136454487.0,345672.0,895997.0,4095843401.55246,42902516.8338494,10728074.7655743,16790650.0,2018,1,0,0
2018-01-09,ADA,Cardano,0.89818501,0.91943598,0.79617703,0.81474298,0.81474298,209492000,-0.09372508,0.04108935,6.38788184,-0.09841257,0.99182201,0.56650234,,0.83982248,0.66263701,67.8544382,0.17718547,0.17191053,0.00527494,0.68489985,1.21423728,0.15556243,1.54573672,0.16428985,0.1870279,15.12856827,393794720.0,5.582e-05,,,2751.29003906,7163.58007812,1311.69995117,62.95999908,10.07999992,2.546,92.52999878,15743559.4704415,1931136454487.0,360265.0,919150.0,3939529167.7197,43234479.1223377,11613675.7472945,16792700.0,2018,1,1,0
2018-01-10,ADA,Cardano,0.81587201,0.81625199,0.676835,0.79312098,0.79312098,236472000,-0.02653843,-0.2653975,5.53403692,-0.02689693,0.95088786,0.5888936,,0.83263764,0.67230249,67.39755946,0.16033515,0.16959545,-0.00926031,0.70066335,1.22276717,0.17855954,1.49031289,0.17212471,0.18770832,17.57827572,333662432.0,5.297e-05,,,2748.22998047,7153.56982422,1317.40002441,63.56999969,9.81999969,2.54999995,92.33000183,15935554.0981299,1931136454487.0,347393.0,876990.0,3681293160.5160303,39636974.2597653,10220302.3856084,16794775.0,2018,1,2,0
2018-01-11,ADA,Cardano,0.79152203,0.79152203,0.57249999,0.68841201,0.68841201,229000992,-0.13202143,-0.38210246,4.14158535,-0.14158826,0.89007243,0.60737764,,0.81044908,0.67349579,61.82131179,0.13695329,0.16306702,-0.02611373,0.71472645,1.21836761,0.2110853,1.40932563,0.18423713,0.1912123,31.81554537,281601142.85714287,5.135e-05,,,2767.56005859,7211.77978516,1320.59997559,63.79999924,9.88000011,2.5309999,91.84999847,18527481.5719221,1931136454487.0,337959.0,822011.0,3733633619.4557195,43029257.7252294,9628849.11285315,16797187.5,2018,1,3,0
2018-01-12,ADA,Cardano,0.69576901,0.93226898,0.65996701,0.89750803,0.89750803,365795008,0.30373673,-0.10209599,5.68380532,0.26523455,0.87549372,0.63281854,,0.82384276,0.69008929,64.4417538,0.13375348,0.15720431,-0.02345084,0.73890051,1.2279726,0.24982841,1.32378336,0.19276342,0.19473363,30.33978129,261271858.28571427,6.42e-05,,,2786.23999023,7261.06005859,1333.40002441,64.30000305,10.15999985,2.55200005,90.97000122,17087521.8642597,1931136454487.0,300091.0,746540.0,3201370800.5849705,38771602.2774424,8444052.3487506,16799412.5,2018,1,4,0
2018-01-13,ADA,Cardano,0.91741002,0.96932501,0.83648598,0.88412398,0.88412398,313215008,-0.01491245,-0.13924553,2.67232807,-0.01502476,0.85506143,0.65426424,,0.8331168,0.70446223,60.39174903,0.12865457,0.15149436,-0.0228398,0.76360525,1.22775853,0.29945198,1.21568906,0.18040699,0.16845786,15.02493167,263500429.71428573,6.157e-05,,,2786.23999023,7261.06005859,1333.40002441,64.30000305,10.15999985,2.55200005,90.97000122,16501289.1137539,2134254177773.12,265735.0,652050.0,2572263037.14053,34057401.8694134,7527208.00610091,16801275.0,2018,1,5,1
2018-01-14,ADA,Cardano,0.88196099,0.88196099,0.74951398,0.80226201,0.80226201,160712000,-0.09259106,-0.20451553,2.75824835,-0.09716205,0.825596,0.67389074,,0.82836991,0.71170666,53.49962001,0.11666325,0.14452814,-0.02786489,0.7829002,1.21741215,0.34838825,1.11000597,0.1817932,0.16773449,16.50919562,254164000.0,5.825e-05,,,2786.23999023,7261.06005859,1333.40002441,64.30000305,10.15999985,2.55200005,90.97000122,17165770.5545763,2227847638503.0,235045.0,592042.0,2648247577.87206,33285730.8286788,6725499.08350436,16803212.5,2018,1,6,1
2018-01-15,ADA,Cardano,0.79576099,0.88450599,0.77741301,0.77858698,0.77858698,972993024,-0.02951034,-0.13394301,0.92402851,-0.02995453,0.80839385,0.6863548,,0.820711,0.71666076,52.09022205,0.10405024,0.13643256,-0.03238232,0.8004063,1.20173778,0.39907482,1.00281939,0.18529199,0.12483119,13.7547864,355382861.71428573,5.634e-05,,,2786.23999023,7261.06005859,1333.40002441,64.30000305,10.15999985,2.55200005,90.97000122,16612036.0205577,2227847638503.0,273623.0,670840.0,2791493116.89331,33038806.9201573,7067805.76946109,16805087.5,2018,1,0,0
2018-01-16,ADA,Cardano,0.78062099,0.78062099,0.47994399,0.62649298,0.62649298,1632649984,-0.1953462,-0.23105447,0.22120774,-0.21734315,0.781501,0.69013754,,0.7908313,0.70998166,43.96170647,0.08084964,0.12531598,-0.04446634,0.81102215,1.17920006,0.44284425,0.90793551,0.19985534,0.12536878,47.9936747,558691145.1428572,5.452e-05,,,2776.41992188,7223.68994141,1335.40002441,63.72999954,11.65999985,2.54399991,90.38999939,17608758.1817911,2227847638503.0,303725.0,737399.0,3280040384.2068105,31344417.4170149,7302138.45046067,16807075.0,2018,1,1,0
2018-01-17,ADA,Cardano,0.62412298,0.67851698,0.44062001,0.62910199,0.62910199,1713769984,0.00416448,-0.20680198,0.21401853,0.00415583,0.75806971,0.69383434,,0.76594987,0.70399057,27.42853648,0.06195929,0.11264464,-0.05068535,0.8220922,1.15036108,0.49382332,0.79861815,0.19491284,0.1253679,37.81532756,769733714.2857143,5.623e-05,,,2802.56005859,7298.27978516,1338.0,63.97000122,11.90999985,2.57800007,90.54000092,18494733.4362209,2227847638503.0,315771.0,768382.0,2919536905.70861,31114647.1407057,7634951.75878622,16809162.5,2018,1,2,0
2018-01-18,ADA,Cardano,0.63129503,0.71100801,0.591528,0.65984303,0.65984303,1285490048,0.04886495,-0.04149983,0.24200367,0.04770858,0.75398843,0.69812,,0.74962574,0.70072039,27.15711636,0.04890535,0.09989678,-0.05099143,0.8286194,1.13696201,0.52027679,0.74423217,0.18276427,0.12555249,18.107339,920660722.2857143,5.75e-05,,,2798.0300293,7296.04980469,1326.0,63.95000076,12.22000027,2.61100006,90.5,19159214.8770432,2227847638503.0,309495.0,744190.0,2771757628.41474,32739932.5047795,7636110.19048479,16811325.0,2018,1,3,0
2018-01-19,ADA,Cardano,0.649544,0.68852001,0.61593598,0.65049797,0.65049797,584574016,-0.01416254,-0.27521765,0.33805743,-0.01426379,0.71870128,0.70359824,,0.73437531,0.69700021,30.37075824,0.03737511,0.08739245,-0.05001734,0.82918215,1.13610732,0.52225699,0.74030818,0.16302621,0.12431936,11.15822586,951914866.2857143,5.604e-05,,,2810.30004883,7336.37988281,1331.90002441,63.36999893,11.27000046,2.63700008,90.56999969,18273239.6226134,2227847638503.0,243619.0,578407.0,2549311163.2792,30328455.6576096,5792083.75757471,16813387.5,2018,1,4,0
2018-01-20,ADA,Cardano,0.656564,0.72624201,0.64764398,0.70750999,0.70750999,738798976,0.08764366,-0.19976156,0.48060795,0.08401357,0.69347071,0.71125353,,0.73024219,0.69777871,32.60095377,0.03246348,0.07640665,-0.04394318,0.8285729,1.13646002,0.52068578,0.74317448,0.15972414,0.12493564,11.10910419,1012712576.0,5.485e-05,,,2810.30004883,7336.37988281,1331.90002441,63.36999893,11.27000046,2.63700008,90.56999969,19712949.4110618,2227847638503.0,240611.0,559712.0,2591920373.50638,33422916.9660763,5403087.25045328,16815612.5,2018,1,5,1
2018-01-21,ADA,Cardano,0.70639098,0.70639098,0.59079301,0.61316299,0.61316299,847731008,-0.13335077,-0.2357073,0.50598795,-0.14312096,0.66645656,0.71812063,,0.71223,0.69151088,30.1182905,0.02071913,0.06526915,-0.04455002,0.8227982,1.14267484,0.50292156,0.77753365,0.16430614,0.12415928,18.85272993,1110858148.5714285,5.286e-05,,,2810.30004883,7336.37988281,1331.90002441,63.36999893,11.27000046,2.63700008,90.56999969,20709671.5722952,2227847638503.0,215622.0,522862.0,1836973709.3120503,31881234.2280697,4066809.78597951,16817950.0,2018,1,6,1
2018-01-22,ADA,Cardano,0.61498302,0.63148499,0.52188897,0.57045799,0.57045799,522984000,-0.06964706,-0.2673163,0.37782799,-0.07219126,0.63672385,0.723335,,0.69041893,0.682544,32.28797188,0.00787493,0.0537903,-0.04591538,0.81219175,1.15117903,0.47320448,0.8347469,0.15469214,0.12514066,19.21193409,1046571145.1428571,5.219e-05,,,2832.9699707,7408.02978516,1330.90002441,63.49000168,11.02999973,2.66499996,90.40000153,18494733.4362209,2227847638503.0,245562.0,574421.0,2235518464.56961,27049040.6377818,3517957.86539083,16820037.5,2018,1,0,0
2018-01-23,ADA,Cardano,0.56653702,0.59223098,0.52001297,0.56307,0.56307,375958016,-0.01295099,-0.10123494,0.44366183,-0.01303559,0.62766343,0.72910303,,0.67082678,0.67369407,35.20596099,-0.00286729,0.04245879,-0.04532607,0.78636225,1.11818746,0.45453704,0.84395,0.15104636,0.12452394,12.82575896,867043721.1428571,5.181e-05,,,2839.12988281,7460.29003906,1335.69995117,64.47000122,11.10000038,2.62400007,90.12000275,19602202.504258,2227847638503.0,271936.0,547569.0,1903407628.40967,26654950.1831213,3063102.60779686,16822250.0,2018,1,1,0
2018-01-24,ADA,Cardano,0.56336898,0.63600898,0.54475302,0.622208,0.622208,689838016,0.10502779,-0.01095847,0.49438831,0.09987049,0.62667857,0.73596453,,0.66334697,0.66988029,40.37766078,-0.00653332,0.03266036,-0.03919368,0.76176665,1.06279487,0.46073843,0.79034235,0.14760628,0.12518955,14.66647214,720767725.7142857,5.477e-05,,,2837.54003906,7415.06005859,1355.90002441,65.61000061,11.47000027,2.65400004,89.20999908,19491455.5974543,2227847638503.0,250423.0,576213.0,2043489449.8201902,27243321.4419195,3107500.58856931,16824450.0,2018,1,2,0
2018-01-25,ADA,Cardano,0.62933701,0.68302298,0.62155998,0.63749498,0.63749498,654814016,0.02456893,-0.03386873,0.48785774,0.02427196,0.62348599,0.7429322,,0.65936974,0.66748138,46.8124388,-0.00811164,0.02450596,-0.0326176,0.74366345,1.02753858,0.45978831,0.76345055,0.13623786,0.12517369,9.64133055,630671149.7142857,5.662e-05,,,2839.25,7411.16015625,1362.40002441,65.51000214,11.57999992,2.62100005,89.38999939,20445148.5647756,2460585023617.37,236580.0,539582.0,2140259555.3085303,24802466.4469755,2488929.52292101,16826425.0,2018,1,3,0
2018-01-26,ADA,Cardano,0.63390303,0.65284801,0.56621802,0.62338197,0.62338197,810062016,-0.02213823,-0.04168499,0.50511375,-0.02238696,0.61961228,0.74990573,,0.65383316,0.66421475,27.29617527,-0.01038159,0.01752845,-0.02791005,0.72347504,0.97841807,0.46853202,0.70477352,0.12297557,0.12504151,13.89677447,662883721.1428572,5.58e-05,,,2872.87011719,7505.77001953,1351.59997559,66.13999939,11.07999992,2.66199994,89.06999969,20056949.5413938,2603077300218.0,220459.0,514622.0,2828780181.62246,23885798.1844209,2304911.19049579,16828362.5,2018,1,4,0
2018-01-27,ADA,Cardano,0.62347698,0.63295603,0.59526902,0.61683297,0.61683297,331308992,-0.0105056,-0.12816359,0.51295433,-0.01056117,0.60665842,0.7568768,,0.64814082,0.66070499,27.60875937,-0.01256417,0.01150993,-0.0240741,0.70389069,0.9245031,0.48327829,0.62683712,0.116179,0.125003,6.10975829,604670866.2857143,5.392e-05,,,2872.87011719,7505.77001953,1351.59997559,66.13999939,11.07999992,2.66199994,89.06999969,20315748.890315,2603077300218.0,193578.0,541700.0,1342886808.8662,23938854.8917502,1891789.4019741,16830325.0,2018,1,5,1
2018-01-28,ADA,Cardano,0.62055999,0.68194598,0.62055999,0.670286,0.670286,325145984,0.08665722,0.09316121,0.26636546,0.08310621,0.61481885,0.76157636,,0.65154777,0.6614147,38.39171649,-0.00986692,0.00723456,-0.01710148,0.69245489,0.89330939,0.4916004,0.58012297,0.11121493,0.11682263,9.15817863,530015862.85714287,5.687e-05,,,2872.87011719,7505.77001953,1351.59997559,66.13999939,11.07999992,2.66199994,89.06999969,20445148.5647756,2603077300218.0,213446.0,492739.0,1946407701.4920104,25365404.7629694,1852191.13189476,16832300.0,2018,1,6,1
2018-01-29,ADA,Cardano,0.66937298,0.66937298,0.62076002,0.62320399,0.62320399,238318000,-0.07024167,0.09246254,-0.02509064,-0.07283059,0.62235399,0.76104173,,0.64718719,0.65858427,36.87340229,-0.01139708,0.00350823,-0.01490531,0.68287794,0.87734561,0.48841027,0.56955324,0.107103,0.11254125,7.80048793,489349291.42857146,5.517e-05,,,2853.5300293,7466.50976562,1351.59997559,65.55999756,13.84000015,2.69899988,89.30999756,19151151.8201696,2603077300218.0,232176.0,532631.0,1802719595.8518,22393670.4573925,1633654.09632724,16834150.0,2018,1,0,0
2018-01-30,ADA,Cardano,0.62479901,0.62479901,0.52341801,0.53191298,0.53191298,359622016,-0.14648656,-0.05533418,-0.26091886,-0.15839399,0.61790299,0.75478233,,0.6294527,0.64920122,41.09517132,-0.01974852,-0.00114312,-0.0186054,0.66981754,0.86815769,0.47147739,0.59222142,0.09286757,0.11376187,19.05969721,487015577.14285713,5.263e-05,,,2822.42993164,7402.47998047,1335.40002441,64.5,14.78999996,2.72600007,89.19000244,21609745.6349211,2603077300218.0,236609.0,531441.0,1846238745.01739,24473743.4213841,1723703.86380988,16836237.5,2018,1,1,0
2018-01-31,ADA,Cardano,0.52759802,0.55025202,0.47133699,0.519315,0.519315,505904000,-0.02368428,-0.16536752,-0.28729841,-0.02396927,0.60320399,0.74780426,,0.61250844,0.63958002,39.85424958,-0.02707158,-0.00632881,-0.02074277,0.66136269,0.87048866,0.45223672,0.63240933,0.08151172,0.11370802,15.19598492,460739289.14285713,5.081e-05,,,2823.81005859,7411.47998047,1339.0,64.73000336,13.53999996,2.72000003,89.12999725,15139761.9118908,2603077300218.0,204276.0,481101.0,1604449356.49287,16505765.2319171,1626015.23191709,16837700.0,2018,1,2,0
2018-02-01,ADA,Cardano,0.515912,0.53532201,0.412045,0.42167199,0.42167199,595624000,-0.18802272,-0.33854854,-0.46118196,-0.20828292,0.57237213,0.73577376,,0.58314898,0.62343868,30.41199044,-0.0402897,-0.01312099,-0.02716871,0.63757089,0.84179005,0.43335173,0.64061632,0.08178293,0.11807607,29.23528535,452283572.57142854,4.598e-05,30.0,Fear,2821.97998047,7385.85986328,1344.30004883,65.80000305,13.47000027,2.773,88.66999817,20703947.9136968,2603077300218.0,257664.0,591551.0,2614260637.5456,21564268.9326553,2061375.78705802,16839700.0,2018,2,3,0
2018-02-02,ADA,Cardano,0.41946,0.41946,0.27473399,0.39053401,0.39053401,1438809984,-0.07384406,-0.37352373,-0.63828058,-0.07671266,0.53910814,0.7128029,,0.55351591,0.60618648,29.35955325,-0.05267057,-0.0210309,-0.03163967,0.61289139,0.81085907,0.41492372,0.64601225,0.08709393,0.09912139,37.05848996,542104710.8571428,4.422e-05,15.0,Extreme Fear,2762.12988281,7240.95019531,1333.69995117,65.44999695,17.30999947,2.85400009,89.19999695,21739145.3093817,2603077300218.0,235918.0,551199.0,2817679981.55029,20349765.9537948,2347594.242634,16841800.0,2018,2,4,0
2018-02-03,ADA,Cardano,0.40096501,0.50163901,0.33081499,0.43883601,0.43883601,1404499968,0.12368192,-0.2885659,-0.60611424,0.11661072,0.51368,0.69029343,,0.53587285,0.59379015,28.36881815,-0.0579173,-0.02840818,-0.02950912,0.59472009,0.78610745,0.40333274,0.64362163,0.0936815,0.10222876,38.92661903,695417707.4285715,4.783e-05,40.0,Fear,2762.12988281,7240.95019531,1333.69995117,65.44999695,17.30999947,2.85400009,89.19999695,20445148.5647756,2603077300218.0,194891.0,436197.0,1469365012.8784997,19143008.6973898,1316506.72015388,16843775.0,2018,2,5,1
2018-02-04,ADA,Cardano,0.43386501,0.48014,0.36982301,0.37930301,0.37930301,814753984,-0.13566116,-0.43411766,-0.62052964,-0.14579041,0.472111,0.66961823,,0.51178518,0.57790221,30.05356457,-0.06611703,-0.03594995,-0.03016708,0.57475589,0.76867092,0.38084087,0.6747735,0.09322436,0.10342246,29.0841331,765361707.4285715,4.583e-05,24.0,Extreme Fear,2762.12988281,7240.95019531,1333.69995117,65.44999695,17.30999947,2.85400009,89.19999695,23033142.0539877,2603077300218.0,173687.0,396695.0,1685654407.52098,20590452.2721636,974897.36720038,16846000.0,2018,2,6,1
